"Geo_code","Geo_Label","Population","Year","Race","Cohort","Eventname","Event_Label","Observed","O_E_ratio","Crude_Rate","Std_Error","Uppercl","Lowercl","Percentile","adjusted_rate","Short_label","cohort_web_label","Geo_Name"
"10","STATE",205131,2008,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",176678,1.07492676125605,86.129351487586,0.204908483891446,86.5309721160132,85.7277308591587,0.98,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Florida"
"38","STATE",311,2008,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",240,1.04262661234787,77.1704180064309,4.9813290626462,86.9338229692174,67.4070130436443,0.941,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Oregon"
"1","STATE",69691,2011,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",55972,0.996778504251807,80.3145312881147,0.339475718714331,80.9799036967948,79.6491588794346,0.557,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Alabama"
"24","STATE",611,2009,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",456,0.989291115412213,74.6317512274959,3.49495196465837,81.4818570782263,67.7816453767655,0.576,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Minnesota"
"18","STATE",3718,2009,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",2876,1.02536850273356,77.3534158149543,1.44239781364087,80.1805155296904,74.5263161002182,0.73,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Kentucky"
"24","STATE",28517,2009,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",23957,1.02572928777682,84.0095381702143,0.542765682668514,85.0733589082445,82.945717432184,0.826,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Minnesota"
"1","STATE",14803,2010,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",11087,0.995406737972065,74.8969803418226,0.711307330840285,76.2911427102696,73.5028179733757,0.607,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Alabama"
"4","STATE",31666,2008,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",23910,0.932091676939289,75.5068527758479,0.488311082127175,76.4639424968172,74.5497630548786,0.274,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Arkansas"
"47","STATE",7265,2008,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",5896,1.00183019592221,81.1562284927736,1.05692244021762,83.2277964756001,79.0846605099471,0.568,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Vermont"
"3","STATE",40633,2008,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",30168,0.916515665509081,74.245071739719,0.427458907571584,75.0828911985593,73.4072522808787,0.176,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Arizona"
"52","STATE",47277,2010,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",40051,1.03922665971658,84.7156122427396,0.423308288142781,85.5452964874994,83.8859279979797,0.882,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Wisconsin"
"7","STATE",26360,2015,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",21588,1.02152706067207,81.896813353566,0.55739208674603,82.9893018435882,80.8043248635438,0.692,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Connecticut"
"6","STATE",26656,2010,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",19892,0.924472272628941,74.624849939976,0.529107899527731,75.6619014230503,73.5877984569016,0.153,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Colorado"
"10","STATE",22314,2008,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",17820,1.07896715405952,79.860177467061,0.598241340717585,81.0327304948675,78.6876244392546,0.96,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Florida"
"49","STATE",85170,2013,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",71150,1.02205689169563,83.5388047434543,0.313184892998688,84.1526471337317,82.9249623531768,0.75,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Virginia"
"12","STATE",9598,2009,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",8049,1.02391838417351,83.8612210877266,0.93473868794986,85.6933089161083,82.0291332593449,0.807,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Hawaii"
"47","STATE",7604,2009,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",6201,1.00576679417045,81.5491846396633,1.03559216846975,83.578945289864,79.5194239894626,0.596,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Vermont"
"37","STATE",46440,2009,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",34073,0.904890090241903,73.369939707149,0.397477889858892,74.1489963712724,72.5908830430256,0.096,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Oklahoma"
"29","STATE",21671,2010,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",16670,0.952943313090576,76.9230769230769,0.59578401630121,78.0908135950273,75.7553402511266,0.326,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Nevada"
"37","STATE",2850,2009,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",2095,0.97440531381027,73.5087719298246,1.60600596369766,76.656543618672,70.3610002409771,0.461,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Oklahoma"
"28","STATE",19538,2011,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",14555,0.924563275962204,74.4958542327771,0.617484413474797,75.7061236831878,73.2855847823665,0.173,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Nebraska"
"11","STATE",102220,2012,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",83049,1.00562508044704,81.2453531598513,0.281923531610003,81.7979232818069,80.6927830378957,0.576,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Georgia"
"26","STATE",74009,2014,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",58614,0.986651094550794,79.1984758610439,0.327126813961503,79.8396444164085,78.5573073056794,0.5,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Missouri"
"24","STATE",892,2014,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",641,0.955070247794728,71.8609865470852,2.83833831864847,77.4241296516362,66.2978434425342,0.384,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Minnesota"
"25","STATE",32337,2011,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",25009,0.950840837183483,77.3386523177784,0.489044564883497,78.2971796649501,76.3801249706067,0.313,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Mississippi"
"37","STATE",48614,2010,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",35290,0.899291981212333,72.5922573744189,0.386424338834074,73.3496490785337,71.8348656703041,0.096,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Oklahoma"
"41","STATE",463,2014,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",336,0.96449599238182,72.5701943844493,3.95902867814759,80.3298905936185,64.81049817528,0.442,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Rhode Island"
"24","STATE",804,2015,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",501,0.838352011659021,62.3134328358209,2.78395886636808,67.7699922139023,56.8568734577394,0.076,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Minnesota"
"3","STATE",1438,2009,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",1047,0.965135459333984,72.8094575799722,2.25016546416738,77.2197818897402,68.3991332702041,0.346,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Arizona"
"41","STATE",411,2015,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",290,0.949294379797182,70.5596107055961,4.14340300874122,78.6806806027289,62.4385408084633,0.326,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Rhode Island"
"30","STATE",18121,2013,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",15145,1.02252499090561,83.5770652833729,0.679129316611712,84.9081587439318,82.2459718228139,0.788,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","New Hampshire"
"28","STATE",688,2012,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",476,0.911166610052487,69.1860465116279,3.17113724262666,75.4014755071762,62.9706175160796,0.211,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Nebraska"
"26","STATE",6795,2009,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",4993,0.97403055635713,73.4805003679176,1.03989938642705,75.5187031653146,71.4422975705206,0.442,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Missouri"
"41","STATE",8498,2012,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",6964,1.01433077216588,81.9486938103083,0.982002638033658,83.8734189808543,80.0239686397623,0.673,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Rhode Island"
"29","STATE",20032,2009,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",15355,0.945372966409697,76.652356230032,0.618586729475461,77.8647862198039,75.43992624026,0.326,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Nevada"
"29","STATE",20626,2011,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",15637,0.932072401102983,75.8120818384563,0.606263894053802,77.0003590708018,74.6238046061109,0.235,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Nevada"
"46","STATE",16925,2013,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",12705,0.918401968373079,75.0664697193501,0.665976120682751,76.3717829158883,73.7611565228119,0.153,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Utah"
"38","STATE",391,2013,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",304,1.01991322535792,77.7493606138107,4.45923165579609,86.4894546591711,69.0092665684504,0.75,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Oregon"
"10","STATE",170419,2015,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",145759,1.06684233141972,85.5297824773059,0.224026646282851,85.9688747040203,85.0906902505915,0.98,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Florida"
"42","STATE",74846,2013,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",61496,1.01377267364363,82.1633754642867,0.331325482247843,82.8127734094925,81.5139775190809,0.653,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","South Carolina"
"17","STATE",1828,2010,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",1320,0.959696713604527,72.2100656455142,1.98751664382768,76.1055982674165,68.314533023612,0.333,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Kansas"
"17","STATE",32813,2011,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",24676,0.933325985678326,75.2019016853076,0.478730880220862,76.1402142105405,74.2635891600748,0.211,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Kansas"
"49","STATE",19326,2009,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",15092,1.0351547938479,78.0916899513609,0.635669571683172,79.3376023118599,76.8457775908618,0.846,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Virginia"
"53","STATE",5976,2012,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",3545,0.727924023360445,59.3206157965194,0.996316977684351,61.2733970727807,57.3678345202581,0.019,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Wyoming"
"51","STATE",31050,2011,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",24809,0.991635781523159,79.9001610305958,0.507274492485633,80.8944190358677,78.905903025324,0.461,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","West Virginia"
"53","STATE",35,2011,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",24,0.910082510225328,68.5714285714286,13.9970842444753,96.0057136906002,41.137143452257,0.156,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Wyoming"
"52","STATE",2536,2011,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",1990,1.04145713126305,78.4700315457413,1.75904637406904,81.9177624389166,75.022300652566,0.941,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Wisconsin"
"3","STATE",52974,2015,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",39780,0.945107607117274,75.0934420659191,0.376504023979945,75.8313899529198,74.3554941789184,0.288,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Arizona"
"41","STATE",8077,2012,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",6641,1.00893641969251,82.2211217036028,1.00894305964488,84.1986501005068,80.2435933066988,0.615,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Rhode Island"
"14","STATE",22178,2009,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",16155,0.965572880758523,72.8424564884119,0.573100915257864,73.9657342823174,71.7191786945065,0.365,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Illinois"
"16","STATE",39069,2012,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",31277,0.990901213325045,80.0557987150938,0.452668474598122,80.9430289253061,79.1685685048815,0.538,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Iowa"
"50","STATE",51013,2009,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",41490,0.99303996993657,81.3322094368102,0.399292224258945,82.1148221963577,80.5495966772627,0.461,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Washington"
"45","STATE",250904,2014,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",203582,1.0108310403908,81.1393999298537,0.179829983008222,81.4918666965498,80.7869331631575,0.673,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Texas"
"44","STATE",72579,2013,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",60767,1.02433881564703,83.7253199961421,0.339643195277073,84.3910206588852,83.0596193333991,0.807,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Tennessee"
"22","STATE",60950,2010,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",51034,1.03728075065371,83.7309269893355,0.370643249443748,84.4573877582453,83.0044662204258,0.903,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Massachusetts"
"5","STATE",242940,2014,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",191756,0.983324166811849,78.9314233967235,0.180250074856482,79.2847135434422,78.5781332500048,0.461,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","California"
"3","STATE",44062,2009,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",33232,0.93018630891333,75.4209976850801,0.413727161367377,76.2319029213602,74.6100924488,0.211,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Arizona"
"20","STATE",17546,2010,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",14679,1.02627835867878,83.6600934685968,0.69051021906903,85.0134934979721,82.3066934392215,0.784,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Maine"
"3","STATE",1544,2010,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",1169,1.00624441513402,75.7124352331606,2.21441981830036,80.0526980770293,71.3721723892919,0.705,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Arizona"
"52","STATE",50885,2011,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",42878,1.04580153674785,84.2645180308539,0.406937283012866,85.0621151055591,83.4669209561487,0.903,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Wisconsin"
"18","STATE",59007,2014,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",48193,1.00852932931504,81.6733607877032,0.372038980729399,82.4025571899328,80.9441643854735,0.615,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Kentucky"
"44","STATE",10430,2013,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",8158,1.02604353842526,78.2166826462128,0.865979362038515,79.9140021958083,76.5193630966174,0.788,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Tennessee"
"19","STATE",15239,2015,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",11234,0.991796757581087,73.7187479493405,0.695521790261099,75.0819706582523,72.3555252404288,0.634,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Louisiana"
"49","STATE",78603,2015,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",65415,1.03805674848091,83.2220144269303,0.325386515387748,83.8597719970903,82.5842568567703,0.807,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Virginia"
"41","STATE",8388,2015,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",6844,1.0177343934374,81.5927515498331,0.9862717157819,83.5258441127656,79.6596589869006,0.653,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Rhode Island"
"42","STATE",46597,2008,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",38141,1.01043034365632,81.852908985557,0.419119705992802,82.6743836093029,81.0314343618111,0.666,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","South Carolina"
"36","STATE",128409,2008,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",102690,0.998068589401613,79.9710300679859,0.249556343120372,80.4601605005018,79.48189963547,0.461,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Ohio"
"20","STATE",66,2011,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",51,1.02556646512134,77.2727272727273,10.8203461038528,98.4806056362788,56.0648489091758,0.784,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Maine"
"32","STATE",18611,2009,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",13105,0.868450333153552,70.4153457632583,0.6151043573166,71.6209503035988,69.2097412229178,0.057,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","New Mexico"
"53","STATE",6832,2014,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",4078,0.743611575953647,59.6896955503513,0.934707555098923,61.5217223583452,57.8576687423574,0.019,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Wyoming"
"1","STATE",56144,2012,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",46072,1.00696439887535,82.0604160729552,0.382309580954927,82.8097428516269,81.3110892942836,0.557,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Alabama"
"10","STATE",215670,2014,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",184113,1.06350979567334,85.3679232160245,0.198953914720716,85.7578728888771,84.9779735431719,0.961,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Florida"
"53","STATE",5715,2011,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",3352,0.721105820553851,58.6526684164479,1.01306140515346,60.6382687705487,56.6670680623471,0.019,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Wyoming"
"25","STATE",12576,2008,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",8530,0.916398681362255,67.8276081424936,0.73439884790196,69.2670298843815,66.3881864006058,0.176,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Mississippi"
"47","STATE",28,2008,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",21,1.01330273887559,75,16.3663417676994,107.078029864691,42.9219701353091,0.725,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Vermont"
"46","STATE",125,2014,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",84,0.893123288945565,67.2,7.33212111192934,81.5709573793815,52.8290426206185,0.153,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Utah"
"28","STATE",712,2014,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",467,0.871724050163813,65.5898876404494,3.03513803159752,71.5387581823806,59.6410170985183,0.096,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Nebraska"
"3","STATE",1368,2008,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",997,0.984661628322577,72.8801169590643,2.30813646255072,77.4040644256637,68.3561694924649,0.47,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Arizona"
"26","STATE",6990,2011,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",5143,0.97651050460843,73.5765379113019,1.02596155331886,75.5874225558068,71.5656532667969,0.45,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Missouri"
"25","STATE",41572,2008,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",30077,0.902944995226731,72.3491773308958,0.417173140969165,73.1668366871954,71.5315179745962,0.096,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Mississippi"
"36","STATE",108158,2014,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",85675,0.978145746997468,79.2128182843618,0.270625308405322,79.7432438888362,78.6823926798873,0.403,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Ohio"
"99","STATE",2546926,2008,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",2063213,0.999999999960038,81.0079680367627,,,,,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","United States"
"36","STATE",12668,2014,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",9169,0.961957885582284,72.379223239659,0.755880134482259,73.8607483032442,70.8976981760738,0.423,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Ohio"
"17","STATE",30402,2009,"Overall","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",23041,0.934709892784621,75.7877771199263,0.499284986815241,76.7663756940842,74.8091785457684,0.23,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Kansas"
"35","STATE",-99999,2008,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",-99999,,-99999,-99999,-99999,-99999,,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","North Dakota"
"28","STATE",19515,2015,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",14224,0.909151082772298,72.8875224186523,0.611142260450959,74.0853612491362,71.6896835881684,0.192,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Nebraska"
"22","STATE",4692,2011,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",3739,1.05763309623328,79.6888320545609,1.30322598006909,82.2431549754964,77.1345091336255,0.98,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Massachusetts"
"12","STATE",95,2011,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",66,0.922057280096714,69.4736842105263,8.55161937330101,86.2348581821963,52.7125102388563,0.176,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Hawaii"
"44","STATE",9982,2008,"Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",7415,1.00362516646798,74.2837106792226,0.862656724727001,75.9745178596875,72.5929034987577,0.588,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Tennessee"
"16","STATE",37169,2015,"Non-Black","Diabetic Events","diab_bloodlip","Percent of Diabetic Medicare Enrollees Receiving Blood Lipids Testing",29564,0.992122248721059,79.5394011138314,0.462594771545144,80.4460868660599,78.6327153616029,0.576,,"Blood Lipids Testing for Diabetics","Secondary Screening for Diabetes","Iowa"
