Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,05,Arkansas,157,DENTAL AND ORAL DISEASES WITH MCC,23,35766.73913,8980.3478261,7727.0869565
State,05,Arkansas,158,DENTAL AND ORAL DISEASES WITH CC,37,18927.351351,5473.4054054,3770.4864865
State,05,Arkansas,163,MAJOR CHEST PROCEDURES WITH MCC,142,110951.35211,28564.330986,25307.098592
State,05,Arkansas,164,MAJOR CHEST PROCEDURES WITH CC,179,61196.675978,15643.927374,13538.251397
State,05,Arkansas,165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC,98,47544.5,11091.030612,9292.8469388
State,05,Arkansas,166,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH MCC,279,84609.856631,21468.09319,18619.569892
State,05,Arkansas,167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,126,45897,12132.039683,10548.150794
State,05,Arkansas,168,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,46,36665.934783,8051.5869565,6407.5652174
State,05,Arkansas,175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,313,32825.242812,8561.3865815,7419.1821086
State,05,Arkansas,176,PULMONARY EMBOLISM WITHOUT MCC,384,19142.442708,5600.0651042,4320.3776042
State,05,Arkansas,177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,1197,42439.024227,10637.565581,9737.219716
State,05,Arkansas,178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,518,28750.486486,7930.3513514,6733.3436293
State,05,Arkansas,179,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,134,19828.514925,5877.8731343,4703.8059701
State,05,Arkansas,180,RESPIRATORY NEOPLASMS WITH MCC,236,40942.737288,10104.122881,8898.1525424
State,05,Arkansas,181,RESPIRATORY NEOPLASMS WITH CC,144,27471.340278,7147.6944444,5956.1527778
State,05,Arkansas,182,RESPIRATORY NEOPLASMS WITHOUT CC/MCC,15,20468.8,5528.1333333,4374.8
State,05,Arkansas,183,MAJOR CHEST TRAUMA WITH MCC,43,27014.093023,9119,7250.8837209
State,05,Arkansas,184,MAJOR CHEST TRAUMA WITH CC,86,22302.860465,6292.4418605,4360.8604651
State,05,Arkansas,185,MAJOR CHEST TRAUMA WITHOUT CC/MCC,25,15063.64,5161.12,2773.28
State,05,Arkansas,186,PLEURAL EFFUSION WITH MCC,175,33891.502857,9212.5771429,8234.3085714
State,05,Arkansas,187,PLEURAL EFFUSION WITH CC,91,23257.43956,6626.2087912,5571.5164835
State,05,Arkansas,188,PLEURAL EFFUSION WITHOUT CC/MCC,25,15344.32,4537.48,3664.84
State,05,Arkansas,189,PULMONARY EDEMA AND RESPIRATORY FAILURE,2235,28808.450112,7292.809396,6167.4474273
State,05,Arkansas,190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,1831,25173.540688,6794.6766794,5657.9131622
State,05,Arkansas,191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,1153,19281.368604,5528.1500434,4432.1509107
State,05,Arkansas,192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,714,14298.991597,4590.2366947,3444.5014006
State,05,Arkansas,193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,1975,31511.715443,8341.7043038,7088.4708861
State,05,Arkansas,194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,1826,20310.724535,5940.2480832,4711.3630887
State,05,Arkansas,195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,698,15976.396848,4493.260745,3194.6002865
State,05,Arkansas,196,INTERSTITIAL LUNG DISEASE WITH MCC,99,34498.909091,9364.3030303,8102.3030303
State,05,Arkansas,197,INTERSTITIAL LUNG DISEASE WITH CC,28,20155.071429,6647.6071429,5348.9642857
State,05,Arkansas,198,INTERSTITIAL LUNG DISEASE WITHOUT CC/MCC,16,12166.4375,5547,4357.9375
State,05,Arkansas,199,PNEUMOTHORAX WITH MCC,79,31313.101266,10313.696203,8911.0379747
State,05,Arkansas,200,PNEUMOTHORAX WITH CC,129,22014.914729,6380.2325581,5081.2713178
State,05,Arkansas,201,PNEUMOTHORAX WITHOUT CC/MCC,43,20379.790698,4743.255814,3566.3488372
State,05,Arkansas,202,BRONCHITIS AND ASTHMA WITH CC/MCC,376,18109.529255,5456.143617,4202.4734043
State,05,Arkansas,203,BRONCHITIS AND ASTHMA WITHOUT CC/MCC,158,13741.848101,4305.5632911,3020.721519
State,05,Arkansas,204,RESPIRATORY SIGNS AND SYMPTOMS,104,19326.586538,4700.75,3396.875
State,05,Arkansas,205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,76,32513.815789,9641.3289474,7926.9605263
State,05,Arkansas,206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,107,18634.401869,5293.8878505,4082.4392523
State,05,Arkansas,207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,290,118624.1069,31433.17931,28462.858621
State,05,Arkansas,208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,944,55232.253178,13499.019068,12153.327331
State,05,Arkansas,215,OTHER HEART ASSIST SYSTEM IMPLANT,26,277424.07692,103501.65385,77628.576923
State,05,Arkansas,216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,129,227400.03101,54350.364341,49989.162791
State,05,Arkansas,217,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,60,195150.3,36095.35,32539.233333
State,05,Arkansas,219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,215,180579.53953,43846.855814,40951.111628
State,05,Arkansas,220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,197,130287.73096,28157.857868,26083.182741
State,05,Arkansas,221,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,52,108688.98077,27110.807692,22251.730769
State,05,Arkansas,222,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH AMI, HF OR SHOCK WITH MC",14,164463.14286,45745.071429,44185.357143
State,05,Arkansas,223,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH AMI, HF OR SHOCK WITHOUT",12,149119,36496.25,35073.5
State,05,Arkansas,224,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH",30,190014.73333,44399.3,40557.5
State,05,Arkansas,225,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH",40,162079.425,36236.45,29181.025
State,05,Arkansas,226,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITH MCC,49,190968.18367,41155.510204,35839.959184
State,05,Arkansas,227,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,118,121099.97458,31324,27465.372881
State,05,Arkansas,228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC,41,169069.36585,42145.609756,38729.756098
State,05,Arkansas,229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,36,127227.38889,26041.75,23642.638889
State,05,Arkansas,231,CORONARY BYPASS WITH PTCA WITH MCC,16,261252.9375,52942.75,44343.875
State,05,Arkansas,232,CORONARY BYPASS WITH PTCA WITHOUT MCC,16,146611.0625,32907.125,28684.1875
State,05,Arkansas,233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITH MCC,211,168122.06635,41208.085308,37559.052133
State,05,Arkansas,234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITHOUT MCC,330,123798.26061,27153.206061,23864.960606
State,05,Arkansas,235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,183,134090.81967,31521.469945,28645.038251
State,05,Arkansas,236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,439,95024.241458,20919.494305,18809.079727
State,05,Arkansas,239,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC,80,106887.3125,25748.55,24302.0375
State,05,Arkansas,240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,121,56754.264463,15127.719008,13451.702479
State,05,Arkansas,241,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITHOUT CC/MCC,19,36736.526316,10122.842105,8422.5263158
State,05,Arkansas,242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,217,82184.732719,20879.341014,19151.741935
State,05,Arkansas,243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,327,63643.565749,15272.88685,13551.058104
State,05,Arkansas,244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,255,52100.254902,11962.427451,10621.062745
State,05,Arkansas,245,AICD GENERATOR PROCEDURES,31,113039.64516,25674.483871,24636.225806
State,05,Arkansas,246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,662,97511.416918,18976.679758,16925.675227
State,05,Arkansas,247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,1554,70672.146075,12164.677606,10385.069498
State,05,Arkansas,248,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH NON-DRUG-ELUTING STENT WITH MCC OR 4+ ARTERI,138,100453.77536,17498.456522,16327.086957
State,05,Arkansas,249,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH NON-DRUG-ELUTING STENT WITHOUT MCC,218,79938.252294,11047.706422,9407.7385321
State,05,Arkansas,250,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITH MCC,60,81500.55,15274.633333,13593.066667
State,05,Arkansas,251,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITHOUT MCC,132,58665.439394,9680.6060606,8480.6363636
State,05,Arkansas,252,OTHER VASCULAR PROCEDURES WITH MCC,324,78680.558642,19631.830247,18008.589506
State,05,Arkansas,253,OTHER VASCULAR PROCEDURES WITH CC,407,68410.528256,15256.660934,13840.167076
State,05,Arkansas,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,174,51697.465517,10515.034483,9078.908046
State,05,Arkansas,255,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH MCC,14,65343.214286,14488,13906.357143
State,05,Arkansas,256,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH CC,36,36763.888889,9534.3333333,8544.4444444
State,05,Arkansas,259,CARDIAC PACEMAKER DEVICE REPLACEMENT WITHOUT MCC,19,41124.631579,10967.368421,9767.1578947
State,05,Arkansas,260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH MCC,31,67915.225806,20900.387097,19118.548387
State,05,Arkansas,261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC,35,41092.485714,10449.485714,9302.6285714
State,05,Arkansas,262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC,14,27475.071429,8590.2857143,7342.0714286
State,05,Arkansas,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,84,62559.642857,15777.238095,14604.547619
State,05,Arkansas,265,AICD LEAD PROCEDURES,28,54591.607143,16633.285714,15164.571429
State,05,Arkansas,266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,56,133880.98214,42632.517857,41933.160714
State,05,Arkansas,267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,111,122142.88288,32324.981982,30921.603604
State,05,Arkansas,268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,41,141626.34146,38852.829268,36244.341463
State,05,Arkansas,269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,250,93610.816,22470.396,20020.16
State,05,Arkansas,270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,173,125226.78035,30533.578035,26806.693642
State,05,Arkansas,271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,124,84474.451613,18757.112903,17018.129032
State,05,Arkansas,272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,57,63410.403509,14103.736842,12231.070175
State,05,Arkansas,273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,96,99327.364583,23224.3125,21121.885417
State,05,Arkansas,274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,261,99803.126437,17165.383142,14793.333333
State,05,Arkansas,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",862,39756.960557,9700.8051044,8444.1716937
State,05,Arkansas,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",567,28392.204586,5965.345679,4842.8606702
State,05,Arkansas,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",294,25184.761905,4501.962585,3361.7857143
State,05,Arkansas,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",113,37754.238938,9925.7964602,8673.7256637
State,05,Arkansas,284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",15,27551.6,4902.8666667,3134.1333333
State,05,Arkansas,285,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC",13,25555.153846,3632.1538462,2184.7692308
State,05,Arkansas,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",439,45753.05467,12760.763098,11131.079727
State,05,Arkansas,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",1306,30967.465544,6789.6807044,5330.4578867
State,05,Arkansas,288,ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC,19,58212.105263,16598.210526,15152.842105
State,05,Arkansas,291,HEART FAILURE AND SHOCK WITH MCC,2991,30148.65998,8478.2316951,7522.3637579
State,05,Arkansas,292,HEART FAILURE AND SHOCK WITH CC,2070,18935.248309,5788.2961353,4797.1444444
State,05,Arkansas,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,731,14559.757866,4228.5403557,3207.1121751
State,05,Arkansas,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC",30,33058,8131.6333333,7311.1333333
State,05,Arkansas,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,182,30895.203297,8483.2637363,7380.2472527
State,05,Arkansas,300,PERIPHERAL VASCULAR DISORDERS WITH CC,310,20599.151613,6018.4774194,5019.5193548
State,05,Arkansas,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,116,16608.344828,4495.6551724,3308.9137931
State,05,Arkansas,302,ATHEROSCLEROSIS WITH MCC,56,20230.696429,6107.8392857,5309.0714286
State,05,Arkansas,303,ATHEROSCLEROSIS WITHOUT MCC,242,17101.421488,4092.7768595,3033.5867769
State,05,Arkansas,304,HYPERTENSION WITH MCC,71,33738.971831,7902.2957746,6703.2535211
State,05,Arkansas,305,HYPERTENSION WITHOUT MCC,266,16709.699248,4078.9473684,2955.9849624
State,05,Arkansas,306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,47,21624.723404,7847.0851064,7079.6170213
State,05,Arkansas,307,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,37,17298.756757,4947.5675676,3819.3243243
State,05,Arkansas,308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,1021,26741.647405,7106.662096,6086.705191
State,05,Arkansas,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,1202,16137.918469,4787.5707155,3614.7312812
State,05,Arkansas,310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,1187,12359.818029,3463.4785173,2248.7152485
State,05,Arkansas,311,ANGINA PECTORIS,97,13345.762887,3979.2164948,2662.0618557
State,05,Arkansas,312,SYNCOPE AND COLLAPSE,755,18467.613245,4796.4013245,3628.5033113
State,05,Arkansas,313,CHEST PAIN,534,17842.44382,4148.3501873,3025.2509363
State,05,Arkansas,314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,435,42180.411494,12178.802299,10738.662069
State,05,Arkansas,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,244,20558.356557,5902.4344262,4932.5655738
State,05,Arkansas,316,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,63,17999.52381,4149,3267.5555556
State,05,Arkansas,326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",189,114824.06349,31767.026455,29499.306878
State,05,Arkansas,327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",158,48905.189873,15911.987342,13781.974684
State,05,Arkansas,328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",145,37445.013793,9207.1862069,7222.7931034
State,05,Arkansas,329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,447,120224.48546,29605.36689,27577.058166
State,05,Arkansas,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,678,60051.855457,15114.778761,12827.427729
State,05,Arkansas,331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,354,41120.564972,9925.3559322,8093.5508475
State,05,Arkansas,334,RECTAL RESECTION WITHOUT CC/MCC,16,40438.625,9757.3125,8481.125
State,05,Arkansas,335,PERITONEAL ADHESIOLYSIS WITH MCC,97,102438.43299,24932.412371,22602.525773
State,05,Arkansas,336,PERITONEAL ADHESIOLYSIS WITH CC,127,55899.11811,13462.669291,11490.354331
State,05,Arkansas,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,64,33763.03125,9767.25,6771.703125
State,05,Arkansas,338,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,14,89146.642857,20708.785714,17604.285714
State,05,Arkansas,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,22,37697.363636,10173.181818,7954.7272727
State,05,Arkansas,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,39,30373.538462,7134,5611.8717949
State,05,Arkansas,341,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,17,81029,13189.941176,11271.235294
State,05,Arkansas,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,21,32420.47619,7797.5714286,6185.2857143
State,05,Arkansas,343,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,32,27213.6875,6306.59375,4537.375
State,05,Arkansas,345,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,60,38004.55,9583.05,8253.7333333
State,05,Arkansas,346,MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,18,28214.333333,7565.1666667,6276.3888889
State,05,Arkansas,347,ANAL AND STOMAL PROCEDURES WITH MCC,18,89763.5,13503,12493.388889
State,05,Arkansas,348,ANAL AND STOMAL PROCEDURES WITH CC,42,30534,8509.9761905,7515.5952381
State,05,Arkansas,349,ANAL AND STOMAL PROCEDURES WITHOUT CC/MCC,22,22522.545455,5688.1363636,4399.4090909
State,05,Arkansas,350,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC,18,90254.888889,18423.611111,15512.444444
State,05,Arkansas,351,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,28,28709.928571,8285.1071429,7217.1071429
State,05,Arkansas,352,INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC,38,23308.789474,6099.1052632,4306.6315789
State,05,Arkansas,353,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC,46,73870.086957,17357.934783,15433.565217
State,05,Arkansas,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,129,39705.271318,10304.186047,8379.6976744
State,05,Arkansas,355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,151,30444.993377,7531.3509934,5841.192053
State,05,Arkansas,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,99,83732.474747,21684.424242,20087.080808
State,05,Arkansas,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,97,47036.85567,12770.845361,10968.14433
State,05,Arkansas,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,25,38190.64,8383.8,7140.88
State,05,Arkansas,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,40,38954.975,10272.325,9293.075
State,05,Arkansas,369,MAJOR ESOPHAGEAL DISORDERS WITH CC,37,24643.648649,6518.5675676,5467.3783784
State,05,Arkansas,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,210,41640.542857,11685.361905,10398.87619
State,05,Arkansas,372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,367,20925.782016,6727.719346,5475.2970027
State,05,Arkansas,373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC,118,16778.330508,4815.1016949,3663.4576271
State,05,Arkansas,374,DIGESTIVE MALIGNANCY WITH MCC,75,49168.546667,12346.413333,10826.986667
State,05,Arkansas,375,DIGESTIVE MALIGNANCY WITH CC,130,29275.538462,7696.3923077,6604.6692308
State,05,Arkansas,376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC,16,18595.0625,5383.625,4352.8125
State,05,Arkansas,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,669,40867.053812,10224.979073,9205.103139
State,05,Arkansas,378,GASTROINTESTINAL HEMORRHAGE WITH CC,1694,23338.422078,5939.825856,4798.2231405
State,05,Arkansas,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,256,14422.511719,4315.2773438,3118.0078125
State,05,Arkansas,380,COMPLICATED PEPTIC ULCER WITH MCC,50,46607.02,11063.06,10084.08
State,05,Arkansas,381,COMPLICATED PEPTIC ULCER WITH CC,75,27067.24,6154.9866667,5086.12
State,05,Arkansas,382,COMPLICATED PEPTIC ULCER WITHOUT CC/MCC,22,25961.318182,5451.6818182,3941.6363636
State,05,Arkansas,383,UNCOMPLICATED PEPTIC ULCER WITH MCC,13,23468.153846,8216.5384615,6550.8461538
State,05,Arkansas,384,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC,70,19716.2,4993.0571429,3969.5
State,05,Arkansas,385,INFLAMMATORY BOWEL DISEASE WITH MCC,29,45639.068966,11436.413793,10041.931034
State,05,Arkansas,386,INFLAMMATORY BOWEL DISEASE WITH CC,110,20595.981818,6091.6363636,4823.2727273
State,05,Arkansas,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,40,18969.975,4766.15,3417.925
State,05,Arkansas,388,GASTROINTESTINAL OBSTRUCTION WITH MCC,232,38895.668103,9223.7112069,7945.7456897
State,05,Arkansas,389,GASTROINTESTINAL OBSTRUCTION WITH CC,659,20266.277693,5399.8088012,4177.1107739
State,05,Arkansas,390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,495,14763.814141,3943.610101,2696.4787879
State,05,Arkansas,391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",487,29387.788501,7345.8583162,6140.3305955
State,05,Arkansas,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",2173,18589.12011,4715.83341,3456.042798
State,05,Arkansas,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,196,40451.923469,10642.454082,8912.4846939
State,05,Arkansas,394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,422,22542.07109,5859.2061611,4676.0521327
State,05,Arkansas,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,122,18322.737705,4349.1885246,3135.9754098
State,05,Arkansas,405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",17,139362,38732.411765,36289.823529
State,05,Arkansas,406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",31,65317.419355,18806.129032,15530.16129
State,05,Arkansas,407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC",14,53778.928571,16457.642857,12567.357143
State,05,Arkansas,408,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH MCC,57,79742.561404,23959.877193,22199.842105
State,05,Arkansas,409,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH CC,39,52516.897436,14419.230769,13103.230769
State,05,Arkansas,410,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITHOUT CC/M,14,34411,9372.7142857,7610.0714286
State,05,Arkansas,411,CHOLECYSTECTOMY WITH C.D.E. WITH MCC,12,88167.666667,22954.5,18498.583333
State,05,Arkansas,414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC,38,95123,21152.657895,19643.394737
State,05,Arkansas,415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH CC,52,42641.692308,11406.634615,10326.076923
State,05,Arkansas,416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITHOUT CC/MCC,36,34236.611111,9140,6773.9444444
State,05,Arkansas,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,223,67847.856502,14520.367713,12799.282511
State,05,Arkansas,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,272,45541.878676,9625.0036765,8131.0294118
State,05,Arkansas,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,218,34887.40367,7441.587156,5828.7018349
State,05,Arkansas,420,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC,27,86956.074074,27816.074074,25026.888889
State,05,Arkansas,421,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH CC,23,35588,10996.652174,8148.9565217
State,05,Arkansas,432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,123,44393.170732,11160.252033,9743.7235772
State,05,Arkansas,433,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,118,25812.466102,5936.1016949,4791.8474576
State,05,Arkansas,434,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC,11,14412.363636,4400.5454545,3546.1818182
