Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
National,,National,726,BENIGN PROSTATIC HYPERTROPHY WITHOUT MCC,2900,27769.057241,6597.8541379,5094.0765517
National,,National,727,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITH MCC,1388,48998.216859,11660.091499,9916.0821326
National,,National,728,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITHOUT MCC,3963,29208.221297,7065.4383043,5204.3504921
National,,National,729,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES WITH CC/MCC,615,37406.014634,9045.0146341,7476.2146341
National,,National,730,OTHER MALE REPRODUCTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,101,22485.346535,5465.9207921,3866.039604
National,,National,734,"PELVIC EVISCERATION, RADICAL HYSTERECTOMY AND RADICAL VULVECTOMY WITH CC/MCC",727,93761.149931,21249.305365,17752.568088
National,,National,735,"PELVIC EVISCERATION, RADICAL HYSTERECTOMY AND RADICAL VULVECTOMY WITHOUT CC/MCC",427,65351.592506,11661.416862,9388.5105386
National,,National,736,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH MCC,618,165158.26052,36472.186084,32303.742718
National,,National,737,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH CC,2582,86847.45275,17906.993416,14514.725407
National,,National,738,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITHOUT CC/MCC,541,61371.269871,12183.465804,9144.3752311
National,,National,739,UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITH MCC,545,150454.91193,33917.121101,28608.302752
National,,National,740,UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITH CC,2247,79504.495327,15990.757899,12717.769915
National,,National,741,UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY WITHOUT CC/MCC,1639,58278.653447,11548.012203,9030.1031117
National,,National,742,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITH CC/MCC,4043,71043.519169,15066.296809,12033.059609
National,,National,743,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITHOUT CC/MCC,5313,48235.460004,9817.9311124,7220.9137963
National,,National,744,"D&C, CONIZATION, LAPAROSCOPY AND TUBAL INTERRUPTION WITH CC/MCC",1383,72643.522777,15290.606652,12844.556038
National,,National,745,"D&C, CONIZATION, LAPAROSCOPY AND TUBAL INTERRUPTION WITHOUT CC/MCC",190,51769.463158,9945.9578947,7791.8684211
National,,National,746,"VAGINA, CERVIX AND VULVA PROCEDURES WITH CC/MCC",1354,62974.011817,14711.052437,12249.641802
National,,National,747,"VAGINA, CERVIX AND VULVA PROCEDURES WITHOUT CC/MCC",1347,40071.576095,8384.7631774,6378.6963623
National,,National,748,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,1335,54773.429963,11132.667416,8572.5453184
National,,National,749,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITH CC/MCC,748,106987.94786,24206.779412,20274.280749
National,,National,750,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,116,57068.318966,11045.094828,8771.6637931
National,,National,754,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH MCC",1766,65207.138165,15847.18573,13552.306908
National,,National,755,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH CC",2373,44193.109145,9647.4576485,7703.1289507
National,,National,756,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC",197,48911.071066,9013.8375635,7306.4873096
National,,National,757,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH MCC",818,50222.488998,11714.566015,9894.1797066
National,,National,758,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITH CC",1257,35173.217184,8667.026253,6930.9976134
National,,National,759,"INFECTIONS, FEMALE REPRODUCTIVE SYSTEM WITHOUT CC/MCC",370,25247.92973,6652.4594595,5005.1351351
National,,National,760,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITH CC/MCC,1544,34794.090026,7987.7940415,6281.628886
National,,National,761,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITHOUT CC/MCC,265,24181.871698,5270.7207547,3844.0264151
National,,National,768,VAGINAL DELIVERY WITH O.R. PROCEDURES EXCEPT STERILIZATION AND/OR D&C,165,33831.721212,11072.636364,8848.9757576
National,,National,769,POSTPARTUM AND POST ABORTION DIAGNOSES WITH O.R. PROCEDURES,118,76447.313559,14575.127119,12850.177966
National,,National,770,"ABORTION WITH D&C, ASPIRATION CURETTAGE OR HYSTEROTOMY",53,36332.226415,9772.4150943,7909.7358491
National,,National,776,POSTPARTUM AND POST ABORTION DIAGNOSES WITHOUT O.R. PROCEDURES,522,27567.846743,7399.6321839,6131.6743295
National,,National,779,ABORTION WITHOUT D&C,40,35965.125,9557.975,7565.425
National,,National,783,CESAREAN SECTION WITH STERILIZATION WITH MCC,200,71433.335,18206.35,15066.16
National,,National,784,CESAREAN SECTION WITH STERILIZATION WITH CC,488,37068.110656,10461.612705,8073.3053279
National,,National,785,CESAREAN SECTION WITH STERILIZATION WITHOUT CC/MCC,412,28899.640777,7679.1966019,5477.9247573
National,,National,786,CESAREAN SECTION WITHOUT STERILIZATION WITH MCC,671,57439.943368,14996.944858,12118.326379
National,,National,787,CESAREAN SECTION WITHOUT STERILIZATION WITH CC,1587,35169.413989,10131.826087,7711.6351607
National,,National,788,CESAREAN SECTION WITHOUT STERILIZATION WITHOUT CC/MCC,1645,28217.496049,7981.4966565,5851.2978723
National,,National,796,VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C WITH MCC,28,36644.25,15945.892857,12964.535714
National,,National,797,VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C WITH CC,80,29111.8375,7813.7125,5958.825
National,,National,798,VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C WITHOUT CC/MCC,108,26402.342593,7231.6574074,5580.1944444
National,,National,799,SPLENECTOMY WITH MCC,429,205624.27506,43521.377622,38179.426573
National,,National,800,SPLENECTOMY WITH CC,270,113378.94074,23432.533333,19778.181481
National,,National,801,SPLENECTOMY WITHOUT CC/MCC,116,65028.905172,13483.405172,10865.284483
National,,National,802,OTHER O.R. PROCEDURES OF THE BLOOD AND BLOOD FORMING ORGANS WITH MCC,859,121625.08498,29226.857974,25690.654249
National,,National,803,OTHER O.R. PROCEDURES OF THE BLOOD AND BLOOD FORMING ORGANS WITH CC,913,73234.88828,14985.570646,12232.825849
National,,National,804,OTHER O.R. PROCEDURES OF THE BLOOD AND BLOOD FORMING ORGANS WITHOUT CC/MCC,483,55695.830228,11143.057971,8682.3478261
National,,National,805,VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITH MCC,494,32555.987854,10730.180162,8340.6983806
National,,National,806,VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITH CC,1879,20875.672166,7261.7945716,5343.7221927
National,,National,807,VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITHOUT CC/MCC,3325,16894.75188,5990.444812,4164.3371429
National,,National,808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,8414,80485.0744,19518.392441,16511.174828
National,,National,809,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,13755,45397.384587,10751.727953,8749.2442021
National,,National,810,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,1674,39943.872162,9375.1618877,7185.6182796
National,,National,811,RED BLOOD CELL DISORDERS WITH MCC,29555,50278.97283,11257.200237,9550.5383861
National,,National,812,RED BLOOD CELL DISORDERS WITHOUT MCC,51906,32428.288868,7694.2404732,6082.9175625
National,,National,813,COAGULATION DISORDERS,17474,61889.104384,15102.76073,13050.699267
National,,National,814,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH MCC,1545,71434.218123,16129.327508,13213.374757
National,,National,815,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH CC,2436,39555.800903,8748.3834154,6819.5882594
National,,National,816,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITHOUT CC/MCC,598,28693.468227,6555.0936455,4699.6772575
National,,National,817,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURES WITH MCC,69,84053.956522,23390.362319,20545.956522
National,,National,818,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURES WITH CC,63,54263.968254,10836.095238,8343.0793651
National,,National,819,OTHER ANTEPARTUM DIAGNOSES WITH O.R. PROCEDURES WITHOUT CC/MCC,39,39300.25641,8110.6410256,6082.3846154
National,,National,820,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITH MCC,1046,230236.69981,53049.32218,46433.131931
National,,National,821,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITH CC,1052,94216.796578,21113.230989,17734.913498
National,,National,822,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITHOUT CC/MCC,918,58835.933551,11789.230937,8989.3376906
National,,National,823,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH MCC,2482,179727.74577,41408.103948,35564.325141
National,,National,824,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH CC,2280,96458.919298,19853.219737,16247.413596
National,,National,825,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITHOUT CC/MCC,674,60839.456973,12324.360534,9601.0964392
National,,National,826,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,726,212360.24931,51183.165289,43522.922865
National,,National,827,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,1374,104756.03348,22154.56623,17643.186317
National,,National,828,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH MAJOR O.R. PROCEDUR,766,74416.733681,15169.186684,11712.831593
National,,National,829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURES WI,1854,123674.03128,30203.822006,25561.405609
National,,National,830,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH OTHER PROCEDURES WI,354,66861.429379,12916.89548,10339.59322
National,,National,831,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITH MCC,733,37627.934516,10792.825375,8858.8472033
National,,National,832,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITH CC,1066,23694.893058,7881.1360225,6101.6472795
National,,National,833,OTHER ANTEPARTUM DIAGNOSES WITHOUT O.R. PROCEDURES WITHOUT CC/MCC,490,16945.712245,5849.7897959,4144.0673469
National,,National,834,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH MCC,4556,227871.35996,58959.040386,49779.395742
National,,National,835,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH CC,2212,78066.025316,19934.533906,16305.481013
National,,National,836,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITHOUT CC/MCC,417,49891.7506,11751.76259,9566.6546763
National,,National,837,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS OR WITH HIGH DOSE CHEMOTHERAPY A,1910,209039.19738,61565.957592,51016.166492
National,,National,838,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC OR HIGH DOSE CHEMOTHERAP,1230,84459.285366,26314.67561,21215.818699
National,,National,839,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITHOUT CC/MCC,850,54619.277647,14248.914118,11384.308235
National,,National,840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,8740,114814.59805,28991.458924,24744.027231
National,,National,841,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH CC,6968,61597.171355,14009.707951,11624.99713
National,,National,842,LYMPHOMA AND NON-ACUTE LEUKEMIA WITHOUT CC/MCC,1342,44230.442623,10045.859165,7836.7876304
National,,National,843,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH MC,2252,71390.216696,16660.902309,13862.785968
National,,National,844,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITH CC,1859,46209.296934,10490.622378,8387.5637439
National,,National,845,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASTIC DIAGNOSES WITHOUT,308,36307.63961,7383.1006494,5826.5064935
National,,National,846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC,3153,99915.311449,27939.619093,23401.089756
National,,National,847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC,11984,51339.192507,13175.370577,10660.090287
National,,National,848,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITHOUT CC/MCC,221,34725.977376,8697.0361991,7058.760181
National,,National,849,RADIOTHERAPY,333,91789.858859,20858.882883,17462.147147
National,,National,853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,89831,175392.87487,39944.216629,35505.921464
National,,National,854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,25513,77303.845765,17267.376083,14320.574883
National,,National,855,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITHOUT CC/MCC,212,55605.575472,12304.90566,10524.471698
National,,National,856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH MCC,9253,154358.74808,37060.444504,32376.112072
National,,National,857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH CC,9760,70976.777254,16607.204303,13895.377869
National,,National,858,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITHOUT CC/MCC,1185,47734.064135,10949.365401,9068.0742616
National,,National,862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,12361,66042.207507,15481.844187,13020.13575
National,,National,863,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITHOUT MCC,10462,33501.184095,8512.6743452,6816.0036322
National,,National,864,FEVER AND INFLAMMATORY CONDITIONS,9375,33679.950507,7423.5281067,5768.3394133
National,,National,865,VIRAL ILLNESS WITH MCC,3079,51209.926275,12557.182202,10219.723612
National,,National,866,VIRAL ILLNESS WITHOUT MCC,6322,32691.490509,7633.4093641,5440.1319203
National,,National,867,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH MCC,2603,77389.069919,19454.107184,16181.917019
National,,National,868,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH CC,1871,39316.861571,9711.0128274,7436.6269375
National,,National,869,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITHOUT CC/MCC,389,28689.92545,6855.3059126,4701.7583548
National,,National,870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,31431,229661.3536,49905.386147,45167.954344
National,,National,871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,609408,66197.037065,14678.360164,12678.414675
National,,National,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,153722,37440.965249,8651.632642,6826.9735171
National,,National,876,O.R. PROCEDURES WITH PRINCIPAL DIAGNOSIS OF MENTAL ILLNESS,664,110556.93223,31371.186747,26777.337349
National,,National,880,ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION,7268,33229.572372,7558.8496147,5840.5086681
National,,National,881,DEPRESSIVE NEUROSES,3872,20295.713843,6858.6301653,5429.0235021
National,,National,882,NEUROSES EXCEPT DEPRESSIVE,1975,24613.181772,6905.956962,5342.7432911
National,,National,883,DISORDERS OF PERSONALITY AND IMPULSE CONTROL,1194,36752.231156,12006.252931,10073.645729
National,,National,884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,20620,42437.083414,11943.229583,9960.6362755
National,,National,885,PSYCHOSES,67985,29755.289255,10553.369876,8752.5574906
National,,National,886,BEHAVIORAL AND DEVELOPMENTAL DISORDERS,281,35674.637011,10200.601423,7776.6903915
National,,National,887,OTHER MENTAL DISORDER DIAGNOSES,396,37350.181818,9457.530303,7290.9116162
National,,National,894,"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",4783,17849.099101,5519.2630148,4419.3922225
National,,National,895,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",8572,22583.680005,10703.171489,9578.3164956
National,,National,896,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",9567,61349.447894,14813.283997,12535.964879
National,,National,897,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",33462,24856.936376,7346.2963361,5876.3454366
National,,National,901,WOUND DEBRIDEMENTS FOR INJURIES WITH MCC,1191,158019.11083,40702.652393,35758.90932
National,,National,902,WOUND DEBRIDEMENTS FOR INJURIES WITH CC,2019,73397.167905,17096.881129,14404.583952
National,,National,903,WOUND DEBRIDEMENTS FOR INJURIES WITHOUT CC/MCC,569,43713.246046,10335.891037,8615.0667838
National,,National,904,SKIN GRAFTS FOR INJURIES WITH CC/MCC,1053,138519.69136,33166.822412,28281.22887
National,,National,905,SKIN GRAFTS FOR INJURIES WITHOUT CC/MCC,270,64764.133333,16078.396296,12448.403704
National,,National,906,HAND PROCEDURES FOR INJURIES,575,75059.81913,17324.278261,14173.22087
National,,National,907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,9139,151263.14542,35467.269176,31143.889594
National,,National,908,OTHER O.R. PROCEDURES FOR INJURIES WITH CC,9176,75287.627507,16647.998147,13944.191151
National,,National,909,OTHER O.R. PROCEDURES FOR INJURIES WITHOUT CC/MCC,3000,52811.471667,10923.612,8828.68
National,,National,913,TRAUMATIC INJURY WITH MCC,762,63808.353018,13156.034121,11436.783465
National,,National,914,TRAUMATIC INJURY WITHOUT MCC,2457,35644.806268,7345.7887668,5751.5368335
National,,National,915,ALLERGIC REACTIONS WITH MCC,2541,63013.040535,14608.954349,11993.50059
National,,National,916,ALLERGIC REACTIONS WITHOUT MCC,3840,24164.041927,5877.1203125,4176.5911458
National,,National,917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,28351,54712.823534,12551.391591,10597.704913
National,,National,918,POISONING AND TOXIC EFFECTS OF DRUGS WITHOUT MCC,15414,29710.437849,7033.5949786,5477.8221098
National,,National,919,COMPLICATIONS OF TREATMENT WITH MCC,14994,68987.522075,16852.047086,14280.870748
National,,National,920,COMPLICATIONS OF TREATMENT WITH CC,13515,38087.474732,8957.427673,7187.2073252
National,,National,921,COMPLICATIONS OF TREATMENT WITHOUT CC/MCC,2728,26318.177786,6319.2668622,4821.1671554
National,,National,922,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITH MCC",1715,58334.488047,14265.899125,11945.039067
National,,National,923,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITHOUT MCC",1994,32772.094784,8451.9002006,6600.8806419
National,,National,927,EXTENSIVE BURNS OR FULL THICKNESS BURNS WITH MV >96 HOURS WITH SKIN GRAFT,165,791099.23636,196135.15152,176350.84242
National,,National,928,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITH CC/MCC,1104,234096.34964,60977.48913,52776.714674
National,,National,929,FULL THICKNESS BURN WITH SKIN GRAFT OR INHALATION INJURY WITHOUT CC/MCC,251,96476.721116,28681.051793,23675.840637
National,,National,933,EXTENSIVE BURNS OR FULL THICKNESS BURNS WITH MV >96 HOURS WITHOUT SKIN GRAFT,108,97418.87963,29487.75,26215.185185
National,,National,934,FULL THICKNESS BURN WITHOUT SKIN GRAFT OR INHALATION INJURY,489,71121.345603,19689.398773,16081.333333
National,,National,935,NON-EXTENSIVE BURNS,1678,70839.496424,19612.020262,16493.243147
National,,National,939,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITH MCC,653,121406.24809,30209.269525,26134.836141
National,,National,940,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITH CC,1400,80432.933571,18798.328571,15425.517143
National,,National,941,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITHOUT CC/MCC,734,68687.807902,15553.46594,13082.461853
National,,National,945,REHABILITATION WITH CC/MCC,2835,41283.161552,11039.043034,9802.5361552
National,,National,946,REHABILITATION WITHOUT CC/MCC,1047,36055.836676,7998.2531041,6913.2492837
National,,National,947,SIGNS AND SYMPTOMS WITH MCC,8808,41328.008742,10379.895322,8701.6261353
National,,National,948,SIGNS AND SYMPTOMS WITHOUT MCC,27782,29242.867216,6880.4419048,5370.0055432
National,,National,949,AFTERCARE WITH CC/MCC,1202,36326.848586,14349.019967,12439.116473
National,,National,950,AFTERCARE WITHOUT CC/MCC,270,20566.840741,9183.1481481,8117.7740741
National,,National,951,OTHER FACTORS INFLUENCING HEALTH STATUS,3430,20269.115743,6481.5886297,5358.0198251
National,,National,955,CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,510,261855.05882,57447.564706,50820.121569
National,,National,956,"LIMB REATTACHMENT, HIP AND FEMUR PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA",6288,136954.21151,30727.020515,27037.451654
National,,National,957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,2519,294430.39341,69969.330687,58661.564907
National,,National,958,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH CC,1884,170923.05732,39462.744692,30920.241507
National,,National,959,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITHOUT CC/MCC,137,109679.35036,24397.927007,18606.131387
National,,National,963,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH MCC,3069,105016.98273,25640.954057,21442.025415
National,,National,964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,4664,60299.327401,13693.10313,10444.840695
National,,National,965,OTHER MULTIPLE SIGNIFICANT TRAUMA WITHOUT CC/MCC,763,38733.636959,8995.2948886,6541.4193971
National,,National,969,HIV WITH EXTENSIVE O.R. PROCEDURES WITH MCC,395,269955.46329,58070.96962,52242.048101
National,,National,970,HIV WITH EXTENSIVE O.R. PROCEDURES WITHOUT MCC,97,124608.85567,29337.525773,25559.175258
National,,National,974,HIV WITH MAJOR RELATED CONDITION WITH MCC,4087,106333.35185,26752.078786,23670.814534
National,,National,975,HIV WITH MAJOR RELATED CONDITION WITH CC,1907,52525.791295,13757.060829,11542.924489
National,,National,976,HIV WITH MAJOR RELATED CONDITION WITHOUT CC/MCC,340,36288.561765,10895.014706,8507.8735294
National,,National,977,HIV WITH OR WITHOUT OTHER RELATED CONDITION,1134,53494.324515,12782.997354,10744.373898
National,,National,981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,30332,156749.67912,35745.52621,31549.30364
National,,National,982,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,16291,89022.445031,19645.744767,16649.401571
National,,National,983,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,3120,64970.438782,13481.488141,10823.425641
National,,National,987,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,9193,118915.90819,28068.260524,24327.016752
National,,National,988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,8200,63020.450366,13844.239268,11489.898293
National,,National,989,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,1299,44779.896074,9204.3710547,6880.3903002
State,01,Alabama,001,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC,11,785537.27273,212561.63636,166898.54545
State,01,Alabama,003,"ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",286,713690.76923,142731.53147,123200.5
State,01,Alabama,004,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",234,381856.12393,74714.196581,63110.15812
State,01,Alabama,005,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT,17,480863.11765,91773.176471,68788
State,01,Alabama,006,LIVER TRANSPLANT WITHOUT MCC,14,266733.85714,38052.571429,30099.214286
State,01,Alabama,011,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH MCC",23,171959.3913,43144.913043,34800.608696
State,01,Alabama,012,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH CC",29,160882.03448,34215.172414,25780.344828
State,01,Alabama,013,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITHOUT CC/MCC",19,82061.526316,18392.789474,13178.894737
State,01,Alabama,014,ALLOGENEIC BONE MARROW TRANSPLANT,11,587720.18182,137808.45455,108686.36364
State,01,Alabama,016,AUTOLOGOUS BONE MARROW TRANSPLANT WITH CC/MCC,52,193266.07692,56712.653846,41197.5
State,01,Alabama,020,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH MCC,24,266398.33333,85621.041667,65177.666667
State,01,Alabama,023,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,230,174182.4913,39166.06087,32774.243478
State,01,Alabama,024,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITHOUT MC,66,126404.36364,27670.090909,23214.863636
State,01,Alabama,025,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,314,153441.39172,32043.812102,23584.407643
State,01,Alabama,026,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,160,110771.5875,21043.375,16822.68125
State,01,Alabama,027,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITHOUT CC/MCC,153,92006.69281,18697.660131,14164.183007
State,01,Alabama,028,SPINAL PROCEDURES WITH MCC,28,215360.39286,44186,34506.357143
