Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,16,Idaho,516,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH CC,54,46945.407407,13625.666667,11806.648148
State,16,Idaho,517,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITHOUT CC/MCC,56,39457.357143,11569.642857,9434.8214286
State,16,Idaho,519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,50,48186.46,11311.44,10082.78
State,16,Idaho,520,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT CC/MCC,73,31655.684932,8533.0684932,6569.6712329
State,16,Idaho,535,FRACTURES OF HIP AND PELVIS WITH MCC,36,26664.361111,9338.0277778,8114.25
State,16,Idaho,536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,119,18576.579832,5107.6890756,3838.0504202
State,16,Idaho,542,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH MCC,31,34103.774194,11749,10752.193548
State,16,Idaho,543,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH CC,43,23722.139535,7271.0232558,6191.1395349
State,16,Idaho,544,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITHOUT CC/M,11,18228.272727,5420.8181818,4186.9090909
State,16,Idaho,546,CONNECTIVE TISSUE DISORDERS WITH CC,15,21965.133333,7823.6666667,6557.9333333
State,16,Idaho,551,MEDICAL BACK PROBLEMS WITH MCC,49,58943.387755,14545.632653,12442.428571
State,16,Idaho,552,MEDICAL BACK PROBLEMS WITHOUT MCC,170,23465.835294,6142.6058824,4567.3647059
State,16,Idaho,554,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,38,16695.131579,5390.7631579,3879.1842105
State,16,Idaho,555,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,11,32430.727273,8482.3636364,7611.5454545
State,16,Idaho,556,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,24,23007.333333,5134.5833333,4102.9166667
State,16,Idaho,557,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC",21,38279.285714,9496.6190476,8241.8571429
State,16,Idaho,558,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC",26,19830.269231,5908.3846154,4646.5769231
State,16,Idaho,559,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC",11,38440.363636,11333.636364,10571
State,16,Idaho,560,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC",21,19614.809524,6995.047619,6259.1904762
State,16,Idaho,561,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC",11,15939.545455,5254.9090909,4404.4545455
State,16,Idaho,562,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",25,27263.8,9231.6,8278.56
State,16,Idaho,563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",78,18231.115385,5620.8974359,4134.2051282
State,16,Idaho,564,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,12,29665.5,9950.9166667,8701.4166667
State,16,Idaho,565,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,20,26849.35,7415.9,4850.2
State,16,Idaho,570,SKIN DEBRIDEMENT WITH MCC,12,55998.166667,15239,13562.833333
State,16,Idaho,571,SKIN DEBRIDEMENT WITH CC,21,39054.333333,9370.0952381,8255.6666667
State,16,Idaho,579,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC",14,65298.714286,15649.5,14638.071429
State,16,Idaho,580,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC",36,36810.861111,10724.333333,9550.2222222
State,16,Idaho,581,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC",14,31932.214286,8150.2142857,6548.8571429
State,16,Idaho,592,SKIN ULCERS WITH MCC,11,39208.545455,10817.636364,6262.6363636
State,16,Idaho,602,CELLULITIS WITH MCC,51,34039.156863,10532.627451,9162.1176471
State,16,Idaho,603,CELLULITIS WITHOUT MCC,210,18025.704762,5880.0428571,4556.5142857
State,16,Idaho,605,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC",38,20558.315789,6764.2631579,4314.6052632
State,16,Idaho,607,MINOR SKIN DISORDERS WITHOUT MCC,17,19772.941176,5625.5882353,4163.0588235
State,16,Idaho,616,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH MCC",11,105166.72727,25552.363636,23817
State,16,Idaho,617,"AMPUTATION OF LOWER LIMB FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS WITH CC",33,51749.69697,14353.454545,11581.818182
State,16,Idaho,619,O.R. PROCEDURES FOR OBESITY WITH MCC,11,56599.636364,20389.909091,16155.636364
State,16,Idaho,620,O.R. PROCEDURES FOR OBESITY WITH CC,41,51024.878049,11878.390244,10560.365854
State,16,Idaho,621,O.R. PROCEDURES FOR OBESITY WITHOUT CC/MCC,107,41995.345794,10489.64486,8418.953271
State,16,Idaho,627,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES WITHOUT CC/MCC",11,31328.454545,7149,5807.0909091
State,16,Idaho,637,DIABETES WITH MCC,98,38052.77551,9792.7959184,8504.9591837
State,16,Idaho,638,DIABETES WITH CC,156,22481.602564,5876.4871795,4846.2435897
State,16,Idaho,639,DIABETES WITHOUT CC/MCC,43,15376.906977,4380.255814,3445.372093
State,16,Idaho,640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",210,29181.842857,8405.4761905,7443.5809524
State,16,Idaho,641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",280,18304.892857,5341.5892857,4099.9607143
State,16,Idaho,643,ENDOCRINE DISORDERS WITH MCC,42,31788.809524,10146.02381,8886.8571429
State,16,Idaho,644,ENDOCRINE DISORDERS WITH CC,39,22046.076923,7042.2820513,6096.8205128
State,16,Idaho,654,MAJOR BLADDER PROCEDURES WITH CC,22,74721.545455,21703.227273,15868.681818
State,16,Idaho,655,MAJOR BLADDER PROCEDURES WITHOUT CC/MCC,15,66160.6,13750.266667,12474.2
State,16,Idaho,657,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITH CC,31,63990.419355,14892.354839,12536.419355
State,16,Idaho,658,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITHOUT CC/MCC,46,47436.282609,11019.23913,8407.4565217
State,16,Idaho,660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,21,49606.619048,13975.47619,10455.619048
State,16,Idaho,661,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITHOUT CC/MCC,25,50058.84,9465.28,8321.48
State,16,Idaho,669,TRANSURETHRAL PROCEDURES WITH CC,31,41012,9039.3870968,7452.5806452
State,16,Idaho,670,TRANSURETHRAL PROCEDURES WITHOUT CC/MCC,11,32118.363636,6464.6363636,5139.3636364
State,16,Idaho,673,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH MCC,21,87539,23665.142857,22566.904762
State,16,Idaho,674,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH CC,16,50026.4375,16747.3125,12506.5625
State,16,Idaho,682,RENAL FAILURE WITH MCC,326,34927.156442,10215.570552,8734.6533742
State,16,Idaho,683,RENAL FAILURE WITH CC,352,21801.647727,6700.3352273,5147.09375
State,16,Idaho,684,RENAL FAILURE WITHOUT CC/MCC,54,14393.574074,4388.9259259,3301.2037037
State,16,Idaho,689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,186,23754.446237,7306.7580645,6234.8225806
State,16,Idaho,690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,303,18806.244224,5446.009901,4221.6567657
State,16,Idaho,693,URINARY STONES WITH MCC,12,31225.916667,9509.75,7109
State,16,Idaho,694,URINARY STONES WITHOUT MCC,34,18121.117647,5460.1470588,3979.6470588
State,16,Idaho,696,KIDNEY AND URINARY TRACT SIGNS AND SYMPTOMS WITHOUT MCC,13,16036.307692,5564.6153846,3165.9230769
State,16,Idaho,698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,150,41164.546667,11936.926667,9590.5333333
State,16,Idaho,699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,69,23917.028986,7275.3043478,6277.3478261
State,16,Idaho,700,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITHOUT CC/MCC,16,22273.125,5264.1875,4415.75
State,16,Idaho,707,MAJOR MALE PELVIC PROCEDURES WITH CC/MCC,29,49961.965517,13510.206897,9361.3793103
State,16,Idaho,708,MAJOR MALE PELVIC PROCEDURES WITHOUT CC/MCC,81,46675.493827,11456.209877,6734.8024691
State,16,Idaho,713,TRANSURETHRAL PROSTATECTOMY WITH CC/MCC,20,29379.9,9732.2,8375.25
State,16,Idaho,737,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH CC,11,61492.090909,14173.181818,10255.363636
State,16,Idaho,742,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITH CC/MCC,17,51693.705882,17580,10102.294118
State,16,Idaho,743,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITHOUT CC/MCC,22,28474.727273,8423.5454545,5334.8636364
State,16,Idaho,765,CESAREAN SECTION W CC/MCC,17,17744.117647,8329.8823529,6066.4705882
State,16,Idaho,775,VAGINAL DELIVERY W/O COMPLICATING DIAGNOSES,33,9711.0909091,4431.6060606,3046.8484848
State,16,Idaho,808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,24,34588.583333,13671.333333,12809.541667
State,16,Idaho,809,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL CRISIS AND COAGULATIO,45,30536.933333,8686.5777778,7536.0888889
State,16,Idaho,811,RED BLOOD CELL DISORDERS WITH MCC,77,34319.285714,9316.6493506,8387.7922078
State,16,Idaho,812,RED BLOOD CELL DISORDERS WITHOUT MCC,105,23843.295238,6133.5142857,5071.0190476
State,16,Idaho,813,COAGULATION DISORDERS,30,35457.866667,12871.166667,11286.933333
State,16,Idaho,823,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH MCC,12,148540.58333,36020.333333,34524.583333
State,16,Idaho,824,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH CC,12,67124.333333,16767.916667,13222.416667
State,16,Idaho,834,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH MCC,11,97940.727273,36953,36071.727273
State,16,Idaho,840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,37,71390.108108,22197.378378,21408.945946
State,16,Idaho,841,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH CC,18,36927.111111,13362.888889,9124.7777778
State,16,Idaho,846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC,16,58935.0625,16557.375,13955
State,16,Idaho,847,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC,59,46600.525424,8991.6440678,8170.7627119
State,16,Idaho,853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,330,121940.22121,36809.560606,34561.242424
State,16,Idaho,854,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH CC,61,57000.016393,15405.688525,14324.393443
State,16,Idaho,856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH MCC,31,84369.419355,30095.451613,24019.483871
State,16,Idaho,857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH CC,43,50625.395349,14870.488372,13575.209302
State,16,Idaho,858,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITHOUT CC/MCC,11,30087.818182,8995.8181818,8374.4545455
State,16,Idaho,862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,51,40149.960784,12422.509804,11376.568627
State,16,Idaho,863,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITHOUT MCC,16,15080.0625,6201.625,5527.375
State,16,Idaho,864,FEVER AND INFLAMMATORY CONDITIONS,22,23517.954545,6264.4090909,5103.9090909
State,16,Idaho,865,VIRAL ILLNESS WITH MCC,14,24216.857143,8907.8571429,7651
State,16,Idaho,866,VIRAL ILLNESS WITHOUT MCC,15,21841.6,5578.9333333,4213.0666667
State,16,Idaho,870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,55,171092.90909,39426.745455,38204.018182
State,16,Idaho,871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,2529,41356.688414,12308.336101,10872.447608
State,16,Idaho,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,667,24737.889055,7324.6311844,5842.0884558
State,16,Idaho,880,ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION,46,19533.217391,5678.6086957,4161.7391304
State,16,Idaho,881,DEPRESSIVE NEUROSES,14,14984,4936.6428571,3666.2857143
State,16,Idaho,883,DISORDERS OF PERSONALITY AND IMPULSE CONTROL,11,20051.181818,8238.5454545,6977.4545455
State,16,Idaho,884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,59,33440.322034,8201.9152542,6898.1864407
State,16,Idaho,885,PSYCHOSES,495,36933.771717,8303.4545455,6612.8666667
State,16,Idaho,894,"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",13,29149.384615,3771.4615385,2857.1538462
State,16,Idaho,895,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",76,60966.894737,9225.3026316,7365.2236842
State,16,Idaho,896,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",33,33593.575758,10362.151515,9426.6666667
State,16,Idaho,897,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",100,19301.66,5108.73,4180.08
State,16,Idaho,902,WOUND DEBRIDEMENTS FOR INJURIES WITH CC,12,45514.916667,14478.083333,10151.416667
State,16,Idaho,907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,34,87405.117647,27694.176471,26955.058824
State,16,Idaho,908,OTHER O.R. PROCEDURES FOR INJURIES WITH CC,46,53906.586957,13507.804348,12750.586957
State,16,Idaho,909,OTHER O.R. PROCEDURES FOR INJURIES WITHOUT CC/MCC,22,28725.136364,8850.6818182,8233.4090909
State,16,Idaho,915,ALLERGIC REACTIONS WITH MCC,11,32621,10368.181818,9388.8181818
State,16,Idaho,916,ALLERGIC REACTIONS WITHOUT MCC,15,14198.8,4383.7333333,2942.6666667
State,16,Idaho,917,POISONING AND TOXIC EFFECTS OF DRUGS WITH MCC,205,40446.282927,10401.229268,9017.6780488
State,16,Idaho,918,POISONING AND TOXIC EFFECTS OF DRUGS WITHOUT MCC,126,22813.492063,5519.7539683,4380.984127
State,16,Idaho,919,COMPLICATIONS OF TREATMENT WITH MCC,39,37261.282051,12255.692308,10513.615385
State,16,Idaho,920,COMPLICATIONS OF TREATMENT WITH CC,36,24957.583333,7283.0555556,5722.3611111
State,16,Idaho,921,COMPLICATIONS OF TREATMENT WITHOUT CC/MCC,12,15574.166667,4744.3333333,3358.0833333
State,16,Idaho,940,O.R. PROCEDURES WITH DIAGNOSES OF OTHER CONTACT WITH HEALTH SERVICES WITH CC,11,59186.636364,14086.090909,13070.909091
State,16,Idaho,947,SIGNS AND SYMPTOMS WITH MCC,34,31187.617647,7832.0882353,7036.4117647
State,16,Idaho,948,SIGNS AND SYMPTOMS WITHOUT MCC,112,18921.446429,5433.2589286,4335.1875
State,16,Idaho,956,"LIMB REATTACHMENT, HIP AND FEMUR PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA",21,132069.38095,33243.47619,32082
State,16,Idaho,957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,13,230851.07692,58764.461538,56710
State,16,Idaho,963,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH MCC,13,56914.769231,18711.153846,16999.923077
State,16,Idaho,964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,23,37246.913043,9906.173913,6747.5217391
State,16,Idaho,981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,125,93294.568,32975.024,30568.92
State,16,Idaho,982,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,51,58991.941176,17323.372549,16130.019608
State,16,Idaho,983,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,19,45390,11815,10617.736842
State,16,Idaho,987,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,43,90118.255814,26590.930233,23580.302326
State,16,Idaho,988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,18,40604.333333,11215.388889,9990.8333333
State,17,Illinois,001,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC,123,1088332.0163,272972.0813,247960.76423
State,17,Illinois,003,"ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NEC",603,538684.68988,145241.76949,127550.12106
State,17,Illinois,004,"TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEPT FACE, MOUTH AND NECK WITHOU",563,267625.91652,74525.397869,66696.507993
State,17,Illinois,005,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT,46,552446.15217,155248.1087,92005.782609
State,17,Illinois,006,LIVER TRANSPLANT WITHOUT MCC,12,298215.91667,43454.833333,39939.333333
State,17,Illinois,007,LUNG TRANSPLANT,31,490225,104998.87097,80085.483871
State,17,Illinois,008,SIMULTANEOUS PANCREAS AND KIDNEY TRANSPLANT,17,382801.58824,67161.647059,40654.058824
State,17,Illinois,011,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH MCC",89,170899.62921,46910.258427,38683.134831
State,17,Illinois,012,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITH CC",85,135426.55294,36031.6,26193.035294
State,17,Illinois,013,"TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WITHOUT CC/MCC",22,68627.681818,20553.727273,16571.409091
State,17,Illinois,014,ALLOGENEIC BONE MARROW TRANSPLANT,59,484394.86441,147316.94915,113121.18644
State,17,Illinois,016,AUTOLOGOUS BONE MARROW TRANSPLANT WITH CC/MCC,134,184650.91791,60162.014925,49164.873134
State,17,Illinois,020,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH MCC,53,352327.62264,79997.981132,73502.622642
State,17,Illinois,021,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE WITH CC,25,258037.68,75829.28,51374.76
State,17,Illinois,023,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,421,180561.00238,46459.406176,39065.144893
State,17,Illinois,024,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITHOUT MC,129,135145.76744,35531.922481,25924.790698
State,17,Illinois,025,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,979,145821.3381,36115.47906,29684.534219
State,17,Illinois,026,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,346,103892.16185,25709.372832,19727.280347
State,17,Illinois,027,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITHOUT CC/MCC,362,99306.339779,25044.370166,16162.348066
State,17,Illinois,028,SPINAL PROCEDURES WITH MCC,103,159804.54369,43753.271845,36889.883495
State,17,Illinois,029,SPINAL PROCEDURES WITH CC OR SPINAL NEUROSTIMULATORS,160,104647.85625,28835.225,20712.25
State,17,Illinois,030,SPINAL PROCEDURES WITHOUT CC/MCC,58,65888.517241,19652.103448,11618.517241
State,17,Illinois,031,VENTRICULAR SHUNT PROCEDURES WITH MCC,43,121653.67442,37407.302326,24556.813953
State,17,Illinois,032,VENTRICULAR SHUNT PROCEDURES WITH CC,81,71649.82716,18364.54321,13934.530864
State,17,Illinois,033,VENTRICULAR SHUNT PROCEDURES WITHOUT CC/MCC,70,61692.528571,13324.128571,10371.228571
State,17,Illinois,034,CAROTID ARTERY STENT PROCEDURES WITH MCC,29,147386.10345,40629.413793,29241.827586
State,17,Illinois,035,CAROTID ARTERY STENT PROCEDURES WITH CC,81,75542.074074,16330.444444,15068.395062
State,17,Illinois,036,CAROTID ARTERY STENT PROCEDURES WITHOUT CC/MCC,118,56218.949153,12539.152542,10586.694915
State,17,Illinois,037,EXTRACRANIAL PROCEDURES WITH MCC,155,122974.78065,25442.974194,22011.935484
State,17,Illinois,038,EXTRACRANIAL PROCEDURES WITH CC,509,61204.583497,11366.40275,9479.2062868
State,17,Illinois,039,EXTRACRANIAL PROCEDURES WITHOUT CC/MCC,855,44307.809357,8307.6982456,6015.245614
State,17,Illinois,040,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH MCC",209,114412.43541,30629.397129,26611.923445
State,17,Illinois,041,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH CC OR PERIPHERAL NEUR",222,73900.86036,18030.684685,13101.09009
State,17,Illinois,042,"PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITHOUT CC/MCC",73,58866.109589,17626.232877,11715.520548
State,17,Illinois,052,SPINAL DISORDERS AND INJURIES WITH CC/MCC,27,46019.111111,13986.962963,8593.8148148
State,17,Illinois,054,NERVOUS SYSTEM NEOPLASMS WITH MCC,644,49168.673913,11384.678571,8776.1071429
State,17,Illinois,055,NERVOUS SYSTEM NEOPLASMS WITHOUT MCC,222,40039.608108,9456.6306306,6369.5990991
State,17,Illinois,056,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITH MCC,613,49029.050571,13313.179445,11431.107667
State,17,Illinois,057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,1317,33275.101746,9065.722855,6906.2574032
State,17,Illinois,058,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH MCC,57,63274.087719,15914.491228,10486.77193
State,17,Illinois,059,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH CC,175,39512.588571,10465.074286,6413.0914286
State,17,Illinois,060,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITHOUT CC/MCC,202,29432.034653,8052.4950495,5066.1831683
State,17,Illinois,061,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",221,98450.841629,19597.918552,17623.285068
State,17,Illinois,062,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",398,75644.836683,13934.874372,11289.344221
State,17,Illinois,063,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",73,71627.794521,11975.328767,9297.8356164
State,17,Illinois,064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,3435,58471.616885,13613.114119,11174.277147
State,17,Illinois,065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,4753,37955.004839,8103.9785399,5947.3189564
State,17,Illinois,066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,1586,30610.422446,6078.0327869,3999.5145019
State,17,Illinois,067,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITH MCC,40,66699.325,11336.95,8903.85
State,17,Illinois,068,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITHOUT MCC,165,37557.884848,6549.2545455,5313.3939394
State,17,Illinois,069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,1817,30074.86186,5733.4204733,4196.653825
State,17,Illinois,070,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH MCC,670,46990.99403,11742.549254,9909.8119403
State,17,Illinois,071,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,541,32162.439926,7338.8428835,5722.9537893
State,17,Illinois,072,NONSPECIFIC CEREBROVASCULAR DISORDERS WITHOUT CC/MCC,129,27051.496124,6084.4418605,4061.6046512
State,17,Illinois,073,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,314,48828.315287,10751.414013,8942.1305732
State,17,Illinois,074,CRANIAL AND PERIPHERAL NERVE DISORDERS WITHOUT MCC,977,33110.257932,7926.9426817,5809.5864893
State,17,Illinois,075,VIRAL MENINGITIS WITH CC/MCC,22,54945,13435.590909,10234.454545
State,17,Illinois,077,HYPERTENSIVE ENCEPHALOPATHY WITH MCC,66,50519.590909,13407.893939,10254.924242
State,17,Illinois,078,HYPERTENSIVE ENCEPHALOPATHY WITH CC,105,35246.371429,7098.1333333,5770.4666667
State,17,Illinois,079,HYPERTENSIVE ENCEPHALOPATHY WITHOUT CC/MCC,25,29645.56,5230.52,3908.68
State,17,Illinois,080,NONTRAUMATIC STUPOR AND COMA WITH MCC,20,64312.6,10617.35,9294.45
State,17,Illinois,081,NONTRAUMATIC STUPOR AND COMA WITHOUT MCC,27,24215.62963,6985.1481481,4788.7407407
State,17,Illinois,082,TRAUMATIC STUPOR AND COMA >1 HOUR WITH MCC,246,76169.044715,17280.752033,14354.703252
State,17,Illinois,083,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,283,44499.088339,10473.477032,7873.385159
State,17,Illinois,084,TRAUMATIC STUPOR AND COMA >1 HOUR WITHOUT CC/MCC,196,31968.178571,7379.0612245,5344.8367347
State,17,Illinois,085,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,521,62758.207294,15032.414587,13112.598848
