Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,17,Illinois,198,INTERSTITIAL LUNG DISEASE WITHOUT CC/MCC,27,25805.037037,8183.4814815,5685.5185185
State,17,Illinois,199,PNEUMOTHORAX WITH MCC,286,55921.311189,13795.342657,11081.727273
State,17,Illinois,200,PNEUMOTHORAX WITH CC,354,32000.810734,8174.5875706,6406.0649718
State,17,Illinois,201,PNEUMOTHORAX WITHOUT CC/MCC,95,24554.757895,5740.3578947,3939.3684211
State,17,Illinois,202,BRONCHITIS AND ASTHMA WITH CC/MCC,2087,31936.237183,7568.391471,5581.736943
State,17,Illinois,203,BRONCHITIS AND ASTHMA WITHOUT CC/MCC,477,23436.197065,5830.5471698,3936.4549266
State,17,Illinois,204,RESPIRATORY SIGNS AND SYMPTOMS,346,26372.15896,6583.8034682,4835.0231214
State,17,Illinois,205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,372,50553.384409,12152.965054,9972.344086
State,17,Illinois,206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,416,29500.213942,7082.4951923,5116.1346154
State,17,Illinois,207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,704,172755.3608,41756.428977,36523.62358
State,17,Illinois,208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,2390,83423.687866,18254.017992,15683.819665
State,17,Illinois,215,OTHER HEART ASSIST SYSTEM IMPLANT,289,304048.70588,96891.342561,87038.349481
State,17,Illinois,216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,177,339641.87571,85982.723164,66707.819209
State,17,Illinois,217,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,53,233967.4717,44848.528302,43093.698113
State,17,Illinois,219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,693,273384.37518,65178.359307,53880.98557
State,17,Illinois,220,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,616,190060.35065,42495.267857,33793.612013
State,17,Illinois,221,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,66,163965.19697,33481.469697,31617.151515
State,17,Illinois,222,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH AMI, HF OR SHOCK WITH MC",78,300854.91026,70996.24359,61464.871795
State,17,Illinois,223,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITH AMI, HF OR SHOCK WITHOUT",23,236274.34783,48548.26087,45576.565217
State,17,Illinois,224,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH",109,261121.30275,56302.192661,49398.449541
State,17,Illinois,225,"CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION WITHOUT AMI, HF OR SHOCK WITH",80,209093.8625,39602.0125,37237.6125
State,17,Illinois,226,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITH MCC,234,217667.66667,56146.038462,46902.57265
State,17,Illinois,227,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,186,169297.85484,43511.650538,36266.295699
State,17,Illinois,228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC,300,208178.45333,52042.693333,46019.366667
State,17,Illinois,229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,287,151333.22648,36178.585366,30568.209059
State,17,Illinois,231,CORONARY BYPASS WITH PTCA WITH MCC,49,290993.32653,72333.44898,56390.571429
State,17,Illinois,232,CORONARY BYPASS WITH PTCA WITHOUT MCC,32,220433.125,44390.21875,41759.84375
State,17,Illinois,233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITH MCC,514,257301.95331,55208.048638,46421.957198
State,17,Illinois,234,CORONARY BYPASS WITH CARDIAC CATHETERIZATION WITHOUT MCC,534,187480.65543,38715.996255,29801.657303
State,17,Illinois,235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,523,207172.55832,44726.472275,37335.290631
State,17,Illinois,236,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,784,153703.23597,33976.959184,23537.77551
State,17,Illinois,239,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC,434,146086.19355,35175.631336,30178.110599
State,17,Illinois,240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,368,83865.445652,19547.092391,17337.692935
State,17,Illinois,241,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITHOUT CC/MCC,18,45839.666667,12080.888889,11317.388889
State,17,Illinois,242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,872,117613.99771,26511.740826,23456.440367
State,17,Illinois,243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,1073,85848.579683,18584.354147,16324.434296
State,17,Illinois,244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,575,70984.495652,15893.154783,12817.278261
State,17,Illinois,245,AICD GENERATOR PROCEDURES,82,171137.47561,40886.341463,35957.756098
State,17,Illinois,246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,1905,125678.29974,25143.222572,20849.433071
State,17,Illinois,247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,3428,86497.066803,16757.926779,12389.654317
State,17,Illinois,248,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH NON-DRUG-ELUTING STENT WITH MCC OR 4+ ARTERI,129,122103.00775,24105.062016,20380.620155
State,17,Illinois,249,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH NON-DRUG-ELUTING STENT WITHOUT MCC,147,82297.70068,14789.578231,11711.428571
State,17,Illinois,250,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITH MCC,163,100082.00613,20074.521472,16316.588957
State,17,Illinois,251,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITHOUT CORONARY ARTERY STENT WITHOUT MCC,227,69603.057269,13739.449339,9613.2819383
State,17,Illinois,252,OTHER VASCULAR PROCEDURES WITH MCC,1505,110502.54485,26154.156811,23326.158804
State,17,Illinois,253,OTHER VASCULAR PROCEDURES WITH CC,1143,95194.195101,20904.257218,16994.829396
State,17,Illinois,254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,394,66965.312183,13446.28934,11460.411168
State,17,Illinois,255,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH MCC,92,75718.086957,18233.391304,15808.304348
State,17,Illinois,256,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH CC,76,53713.144737,12123.578947,10696.710526
State,17,Illinois,258,CARDIAC PACEMAKER DEVICE REPLACEMENT WITH MCC,26,97138.653846,20068.115385,18838.884615
State,17,Illinois,259,CARDIAC PACEMAKER DEVICE REPLACEMENT WITHOUT MCC,36,73413.333333,15303.75,13892.555556
State,17,Illinois,260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH MCC,92,118353.73913,28375.586957,24782.402174
State,17,Illinois,261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC,120,64548.558333,15685.175,12202.241667
State,17,Illinois,262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC,33,48016.060606,11377.30303,10192.212121
State,17,Illinois,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,529,98052.396975,25889.689981,22168.654064
State,17,Illinois,265,AICD LEAD PROCEDURES,19,133976.94737,27353.315789,24755.684211
State,17,Illinois,266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,624,216533.625,55788.911859,52666.141026
State,17,Illinois,267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,783,195061.37037,43054.153257,40800.462324
State,17,Illinois,268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,179,246032.36872,58954.156425,49693.469274
State,17,Illinois,269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,721,141288.83218,31023.298197,26884.660194
State,17,Illinois,270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,896,178326.37277,42195.386161,35822.113839
State,17,Illinois,271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,610,120369.39836,26475.668852,22526.095082
State,17,Illinois,272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,215,83534.962791,18611.846512,15676.827907
State,17,Illinois,273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,378,139792.23016,29693.306878,25933.058201
State,17,Illinois,274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,820,113846.05244,23015.729268,18717.558537
State,17,Illinois,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",3695,53819.730988,12065.260893,10374.729635
State,17,Illinois,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",1824,36688.545504,7581.345943,5904.6535088
State,17,Illinois,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",695,32526.341007,6363.3438849,4272.3856115
State,17,Illinois,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",391,60735.524297,13800.923274,11909.772379
State,17,Illinois,284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",50,27095.62,5795.58,4627.28
State,17,Illinois,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",2195,81933.080638,19390.244647,14972.538952
State,17,Illinois,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",2813,47894.08283,9489.7355137,7084.5623889
State,17,Illinois,288,ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC,50,71332.44,19327.88,16412.08
State,17,Illinois,289,ACUTE AND SUBACUTE ENDOCARDITIS WITH CC,20,47366.6,13578.1,9940.65
State,17,Illinois,291,HEART FAILURE AND SHOCK WITH MCC,19699,40856.951267,10531.168283,8990.5465252
State,17,Illinois,292,HEART FAILURE AND SHOCK WITH CC,4436,29796.682597,7598.2445897,6035.4833183
State,17,Illinois,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,1621,22055.768044,5382.3584207,4100.528686
State,17,Illinois,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC",163,53267.257669,12499.196319,9750.8773006
State,17,Illinois,297,"CARDIAC ARREST, UNEXPLAINED WITH CC",15,23739.4,5499.6666667,3799.6666667
State,17,Illinois,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,1032,42528.103682,11155.083333,9138.377907
State,17,Illinois,300,PERIPHERAL VASCULAR DISORDERS WITH CC,1585,31600.322397,8011.7615142,6534.0069401
State,17,Illinois,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,422,22964.236967,5748.6729858,4321.528436
State,17,Illinois,302,ATHEROSCLEROSIS WITH MCC,140,37556.721429,8507.8214286,6974.4214286
State,17,Illinois,303,ATHEROSCLEROSIS WITHOUT MCC,498,23923.154618,5454.37751,4099.7329317
State,17,Illinois,304,HYPERTENSION WITH MCC,633,35959.824645,8515.3175355,6907.7235387
State,17,Illinois,305,HYPERTENSION WITHOUT MCC,1325,25584.310189,5857.5924528,4165.0679245
State,17,Illinois,306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,143,48009.853147,11950.874126,9303.1398601
State,17,Illinois,307,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,166,26992.246988,6548.6807229,5383.5301205
State,17,Illinois,308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,3220,37754.201242,9123.1748447,7305.5518634
State,17,Illinois,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,3838,25993.016415,6109.1021365,4518.5164148
State,17,Illinois,310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,2258,21397.24845,4835.0243578,2945.010186
State,17,Illinois,311,ANGINA PECTORIS,190,24585.010526,5833.4789474,4415.2105263
State,17,Illinois,312,SYNCOPE AND COLLAPSE,2987,28267.36391,6453.066622,4908.9491128
State,17,Illinois,313,CHEST PAIN,1731,25677.317158,5917.2328134,4388.8601964
State,17,Illinois,314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,2069,63280.041566,15856.79072,13055.113098
State,17,Illinois,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,917,34854.393675,8817.959651,6196.3336968
State,17,Illinois,316,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,152,29023.861842,5905.0526316,4563.8289474
State,17,Illinois,326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",410,166934.74146,40634.965854,33710.77561
State,17,Illinois,327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",355,97920.008451,20312.23662,15363.48169
State,17,Illinois,328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",224,63186.214286,13632.482143,9315.2098214
State,17,Illinois,329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,1551,157607.36686,36542.41715,32740.085751
State,17,Illinois,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,2263,85947.129032,19295.583738,15221.585948
State,17,Illinois,331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,924,58793.877706,14489.54329,10027.862554
State,17,Illinois,333,RECTAL RESECTION WITH CC,23,78587.043478,13639.26087,12476.521739
State,17,Illinois,334,RECTAL RESECTION WITHOUT CC/MCC,17,60960,15549.823529,7387.5294118
State,17,Illinois,335,PERITONEAL ADHESIOLYSIS WITH MCC,257,124058.34241,31464.474708,25069.319066
State,17,Illinois,336,PERITONEAL ADHESIOLYSIS WITH CC,400,78108.4475,18759.315,14588.635
State,17,Illinois,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,132,60594.575758,12973.689394,9980.2424242
State,17,Illinois,338,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,44,88378.636364,19520.704545,17813.613636
State,17,Illinois,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,131,58975.290076,15058.984733,9348.9541985
State,17,Illinois,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,86,43572.55814,9412.5697674,6693.6627907
State,17,Illinois,341,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,24,77606.041667,17655,15700.541667
State,17,Illinois,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,74,52795.783784,11663.094595,9582.6216216
State,17,Illinois,343,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,80,42079.8625,8772.9125,5810.2375
State,17,Illinois,344,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,57,83936.789474,21947.614035,19785.350877
State,17,Illinois,345,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,128,60885.054688,13679.632813,11142.476563
State,17,Illinois,346,MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,45,43293.355556,8536.7111111,7280.8
State,17,Illinois,347,ANAL AND STOMAL PROCEDURES WITH MCC,46,60458.804348,19998,16675.891304
State,17,Illinois,348,ANAL AND STOMAL PROCEDURES WITH CC,138,44651.449275,10928.905797,8435.3188406
State,17,Illinois,349,ANAL AND STOMAL PROCEDURES WITHOUT CC/MCC,58,34720.137931,7226.6551724,5939.2413793
State,17,Illinois,350,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC,66,88133.560606,21669.318182,16686.939394
State,17,Illinois,351,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,175,49199.177143,11056.377143,9414.5428571
State,17,Illinois,352,INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC,106,41532.877358,8449.1320755,5995.7641509
State,17,Illinois,353,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC,135,104493.1037,24460.066667,20837.348148
State,17,Illinois,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,346,61160.294798,13875.635838,10766.566474
State,17,Illinois,355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,204,49951.240196,12141.911765,7515.25
State,17,Illinois,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,333,133853.0961,28679.84985,26273.48048
State,17,Illinois,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,248,71949.483871,16712.032258,13159.818548
State,17,Illinois,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,45,46281.733333,11683.022222,8546.9777778
State,17,Illinois,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,149,67847.409396,15099.691275,12674.201342
State,17,Illinois,369,MAJOR ESOPHAGEAL DISORDERS WITH CC,190,37775.884211,9132.1368421,6922.1578947
State,17,Illinois,370,MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC,14,29293.785714,5432.8571429,4395.4285714
State,17,Illinois,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,1048,49046.224237,13274.775763,11086.280534
State,17,Illinois,372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,1410,31459.160993,8022.6503546,6499.6730496
State,17,Illinois,373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC,319,25391.485893,5908.9498433,4255.0595611
State,17,Illinois,374,DIGESTIVE MALIGNANCY WITH MCC,653,64759.107198,18143.464012,13256.828484
State,17,Illinois,375,DIGESTIVE MALIGNANCY WITH CC,698,41807.895415,9998.9928367,7888.6002865
State,17,Illinois,376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC,53,32624.924528,7350.3962264,5764
State,17,Illinois,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,3060,55010.795752,12887.472222,11096.294444
State,17,Illinois,378,GASTROINTESTINAL HEMORRHAGE WITH CC,5771,34169.798129,7695.3713395,5868.5834344
State,17,Illinois,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,647,22482.374034,5178.4018547,3593.885626
State,17,Illinois,380,COMPLICATED PEPTIC ULCER WITH MCC,277,57889.971119,14566.238267,11798.101083
State,17,Illinois,381,COMPLICATED PEPTIC ULCER WITH CC,372,36681.438172,8099.2096774,6600.0053763
State,17,Illinois,382,COMPLICATED PEPTIC ULCER WITHOUT CC/MCC,57,31757.175439,6767.9473684,4440.122807
State,17,Illinois,383,UNCOMPLICATED PEPTIC ULCER WITH MCC,66,48006.409091,9986.7121212,8471.469697
State,17,Illinois,384,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC,190,32382.421053,7014.4947368,5255.9105263
State,17,Illinois,385,INFLAMMATORY BOWEL DISEASE WITH MCC,102,57193.441176,13779.784314,10353.421569
State,17,Illinois,386,INFLAMMATORY BOWEL DISEASE WITH CC,333,31574.264264,7926.5345345,5751.1081081
State,17,Illinois,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,95,24343.747368,6956.2526316,4313.0315789
State,17,Illinois,388,GASTROINTESTINAL OBSTRUCTION WITH MCC,944,47178.28072,11229.04661,9490.9396186
State,17,Illinois,389,GASTROINTESTINAL OBSTRUCTION WITH CC,2401,28579.56893,6804.8346522,4974.6751354
State,17,Illinois,390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,1394,20900.028694,5086.8012912,3036.7367288
State,17,Illinois,391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",1857,40950.432956,9696.186322,8020.2057081
State,17,Illinois,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",6702,27581.16413,6233.1072814,4388.2321695
State,17,Illinois,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,1167,51587.158526,13580.628963,10784.204799
State,17,Illinois,394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,1842,32302.464169,7718.6558089,5901.4978284
State,17,Illinois,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,435,23190.418391,5519.7770115,3862.0137931
State,17,Illinois,405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",172,166949.25581,47436.686047,37117.244186
State,17,Illinois,406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",226,107167.59292,23608.318584,19336.946903
State,17,Illinois,407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC",51,90722.862745,17647.72549,14971.568627
State,17,Illinois,408,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH MCC,24,137900.70833,42908.291667,28742.875
State,17,Illinois,409,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH CC,29,89478.724138,18337.724138,15007.310345
State,17,Illinois,414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC,77,117986.38961,25526.38961,22304.701299
State,17,Illinois,415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH CC,112,71313.857143,16885.803571,12674.375
State,17,Illinois,416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITHOUT CC/MCC,35,52525.914286,11378.4,7808.8857143
State,17,Illinois,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,498,87849.004016,18780.383534,15317.032129
State,17,Illinois,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,926,63258.214903,13024.073434,9796.8563715
State,17,Illinois,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,604,51658.826159,11819.466887,7152.2268212
State,17,Illinois,420,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC,24,116470.875,35463.291667,31259.333333
State,17,Illinois,421,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH CC,28,82329.678571,17890.321429,11688.75
State,17,Illinois,423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC,45,128171.33333,34594.644444,27921.355556
State,17,Illinois,424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC,18,72474.277778,21124.111111,14853.5
State,17,Illinois,432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,652,57192.95092,15228.656442,11861.797546
State,17,Illinois,433,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,551,35916.504537,8755.2196007,6693.2504537
State,17,Illinois,434,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC,28,21416.357143,6461.2857143,4247.0357143
State,17,Illinois,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,686,59443.997085,14959.698251,11578.01895
State,17,Illinois,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,383,38438.45953,9853.7336815,7449.4438642
State,17,Illinois,437,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITHOUT CC/MCC,35,38446,9508,5407.5142857
State,17,Illinois,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,558,58138.551971,14814.053763,11253.236559
State,17,Illinois,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,1030,30630.421359,7365.168932,5151.4378641
State,17,Illinois,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,595,23359.07395,5337.4504202,3522.4554622
State,17,Illinois,441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",859,61081.76135,15414.621653,12213.020955
State,17,Illinois,442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",636,33291.715409,7994.0738994,6040.3128931
State,17,Illinois,443,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC",98,24273.510204,6038.5306122,4023.4285714
State,17,Illinois,444,DISORDERS OF THE BILIARY TRACT WITH MCC,614,57937.664495,13027.055375,10368.539088
State,17,Illinois,445,DISORDERS OF THE BILIARY TRACT WITH CC,914,39172.353392,8371.2067834,6525.5984683
State,17,Illinois,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,350,31565.237143,7193.3942857,4435.8714286
State,17,Illinois,453,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH MCC,153,268757.01961,86386.607843,64047.039216
State,17,Illinois,454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,598,189135.15886,54770.635452,43610.906355
State,17,Illinois,455,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,505,144297.25347,38258.964356,30855.338614
State,17,Illinois,456,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",70,291164.75714,86083.257143,64459.257143
State,17,Illinois,457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",148,215416.48649,58566.5,47882.77027
State,17,Illinois,458,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",33,142485.42424,38427.787879,37054.484848
State,17,Illinois,459,SPINAL FUSION EXCEPT CERVICAL WITH MCC,213,197004.34272,47655.43662,41549.596244
State,17,Illinois,460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,2040,119733.10196,32701.693137,25307.32402
State,17,Illinois,462,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC,186,102633.15591,27429.693548,19078
State,17,Illinois,463,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,242,131705.68182,38586.107438,30246.838843
